"id3","Label3","id4","Label4","Group","Codes"
"http://data.europa.eu/esco/isco/C821","Assemblers","http://data.europa.eu/esco/isco/C8212","Electrical and electronic equipment assemblers",90,"C821"
"http://data.europa.eu/esco/isco/C821","Assemblers","http://data.europa.eu/esco/isco/C8219","Assemblers not elsewhere classified",90,"C821"
"http://data.europa.eu/esco/isco/C817","Wood processing and papermaking plant operators","http://data.europa.eu/esco/isco/C8171","Pulp and papermaking plant operators",91,"C817"
"http://data.europa.eu/esco/isco/C817","Wood processing and papermaking plant operators","http://data.europa.eu/esco/isco/C8172","Wood processing plant operators",91,"C817"
"http://data.europa.eu/esco/isco/C818","Other stationary plant and machine operators","http://data.europa.eu/esco/isco/C8181","Glass and ceramics plant operators",92,"C818"
"http://data.europa.eu/esco/isco/C818","Other stationary plant and machine operators","http://data.europa.eu/esco/isco/C8182","Steam engine and boiler operators",92,"C818"
"http://data.europa.eu/esco/isco/C818","Other stationary plant and machine operators","http://data.europa.eu/esco/isco/C8183","Packing, bottling and labelling machine operators",92,"C818"
"http://data.europa.eu/esco/isco/C818","Other stationary plant and machine operators","http://data.europa.eu/esco/isco/C8189","Stationary plant and machine operators not elsewhere classified",92,"C818"
"http://data.europa.eu/esco/isco/C831","Locomotive engine drivers and related workers","http://data.europa.eu/esco/isco/C8311","Locomotive engine drivers",93,"C831"
"http://data.europa.eu/esco/isco/C831","Locomotive engine drivers and related workers","http://data.europa.eu/esco/isco/C8312","Railway brake, signal and switch operators",93,"C831"
"http://data.europa.eu/esco/isco/C832","Car, van and motorcycle drivers","http://data.europa.eu/esco/isco/C8321","Motorcycle drivers",94,"C832"
"http://data.europa.eu/esco/isco/C832","Car, van and motorcycle drivers","http://data.europa.eu/esco/isco/C8322","Car, taxi and van drivers",94,"C832"
"http://data.europa.eu/esco/isco/C833","Heavy truck and bus drivers","http://data.europa.eu/esco/isco/C8331","Bus and tram drivers",95,"C833"
"http://data.europa.eu/esco/isco/C833","Heavy truck and bus drivers","http://data.europa.eu/esco/isco/C8332","Heavy truck and lorry drivers",95,"C833"
"http://data.europa.eu/esco/isco/C834","Mobile plant operators","http://data.europa.eu/esco/isco/C8341","Mobile farm and forestry plant operators",96,"C834"
"http://data.europa.eu/esco/isco/C834","Mobile plant operators","http://data.europa.eu/esco/isco/C8342","Earthmoving and related plant operators",96,"C834"
"http://data.europa.eu/esco/isco/C834","Mobile plant operators","http://data.europa.eu/esco/isco/C8343","Crane, hoist and related plant operators",96,"C834"
"http://data.europa.eu/esco/isco/C834","Mobile plant operators","http://data.europa.eu/esco/isco/C8344","Lifting truck operators",96,"C834"
"http://data.europa.eu/esco/isco/C912","Vehicle, window, laundry and other hand cleaning workers","http://data.europa.eu/esco/isco/C9121","Hand launderers and pressers",97,"C912"
"http://data.europa.eu/esco/isco/C912","Vehicle, window, laundry and other hand cleaning workers","http://data.europa.eu/esco/isco/C9122","Vehicle cleaners",97,"C912"
"http://data.europa.eu/esco/isco/C912","Vehicle, window, laundry and other hand cleaning workers","http://data.europa.eu/esco/isco/C9123","Window cleaners",97,"C912"
"http://data.europa.eu/esco/isco/C912","Vehicle, window, laundry and other hand cleaning workers","http://data.europa.eu/esco/isco/C9129","Other cleaning workers",97,"C912"
"http://data.europa.eu/esco/isco/C921","Agricultural, forestry and fishery labourers","http://data.europa.eu/esco/isco/C9211","Crop farm labourers",98,"C921"
"http://data.europa.eu/esco/isco/C921","Agricultural, forestry and fishery labourers","http://data.europa.eu/esco/isco/C9212","Livestock farm labourers",98,"C921"
"http://data.europa.eu/esco/isco/C921","Agricultural, forestry and fishery labourers","http://data.europa.eu/esco/isco/C9213","Mixed crop and livestock farm labourers",98,"C921"
"http://data.europa.eu/esco/isco/C921","Agricultural, forestry and fishery labourers","http://data.europa.eu/esco/isco/C9214","Garden and horticultural labourers",98,"C921"
"http://data.europa.eu/esco/isco/C921","Agricultural, forestry and fishery labourers","http://data.europa.eu/esco/isco/C9215","Forestry labourers",98,"C921"
"http://data.europa.eu/esco/isco/C921","Agricultural, forestry and fishery labourers","http://data.europa.eu/esco/isco/C9216","Fishery and aquaculture labourers",98,"C921"
"http://data.europa.eu/esco/isco/C932","Manufacturing labourers","http://data.europa.eu/esco/isco/C9321","Hand packers",99,"C932"
"http://data.europa.eu/esco/isco/C932","Manufacturing labourers","http://data.europa.eu/esco/isco/C9329","Manufacturing labourers not elsewhere classified",99,"C932"
"http://data.europa.eu/esco/isco/C941","Food preparation assistants","http://data.europa.eu/esco/isco/C9411","Fast food preparers",100,"C941"
"http://data.europa.eu/esco/isco/C941","Food preparation assistants","http://data.europa.eu/esco/isco/C9412","Kitchen helpers",100,"C941"
"http://data.europa.eu/esco/isco/C962","Other elementary workers","http://data.europa.eu/esco/isco/C9621","Messengers, package deliverers and luggage porters",101,"C962"
"http://data.europa.eu/esco/isco/C962","Other elementary workers","http://data.europa.eu/esco/isco/C9622","Odd job persons",101,"C962"
"http://data.europa.eu/esco/isco/C962","Other elementary workers","http://data.europa.eu/esco/isco/C9623","Meter readers and vending-machine collectors",101,"C962"
"http://data.europa.eu/esco/isco/C962","Other elementary workers","http://data.europa.eu/esco/isco/C9624","Water and firewood collectors",101,"C962"
"http://data.europa.eu/esco/isco/C962","Other elementary workers","http://data.europa.eu/esco/isco/C9629","Elementary workers not elsewhere classified",101,"C962"
"http://data.europa.eu/esco/isco/C011","Commissioned armed forces officers","http://data.europa.eu/esco/isco/C0110","Commissioned armed forces officers",102,"C011"
"http://data.europa.eu/esco/isco/C021","Non-commissioned armed forces officers","http://data.europa.eu/esco/isco/C0210","Non-commissioned armed forces officers",102,"C021"
"http://data.europa.eu/esco/isco/C031","Armed forces occupations, other ranks","http://data.europa.eu/esco/isco/C0310","Armed forces occupations, other ranks",102,"C031"
"http://data.europa.eu/esco/isco/C112","Managing directors and chief executives","http://data.europa.eu/esco/isco/C1120","Managing directors and chief executives",103,"C112"
"http://data.europa.eu/esco/isco/C133","Information and communications technology service managers","http://data.europa.eu/esco/isco/C1330","Information and communications technology service managers",103,"C133"
"http://data.europa.eu/esco/isco/C142","Retail and wholesale trade managers","http://data.europa.eu/esco/isco/C1420","Retail and wholesale trade managers",103,"C142"
"http://data.europa.eu/esco/isco/C212","Mathematicians, actuaries and statisticians","http://data.europa.eu/esco/isco/C2120","Mathematicians, actuaries and statisticians",104,"C212"
"http://data.europa.eu/esco/isco/C223","Traditional and complementary medicine professionals","http://data.europa.eu/esco/isco/C2230","Traditional and complementary medicine professionals",104,"C223"
"http://data.europa.eu/esco/isco/C224","Paramedical practitioners","http://data.europa.eu/esco/isco/C2240","Paramedical practitioners",104,"C224"
"http://data.europa.eu/esco/isco/C225","Veterinarians","http://data.europa.eu/esco/isco/C2250","Veterinarians",104,"C225"
"http://data.europa.eu/esco/isco/C231","University and higher education teachers","http://data.europa.eu/esco/isco/C2310","University and higher education teachers",104,"C231"
"http://data.europa.eu/esco/isco/C232","Vocational education teachers","http://data.europa.eu/esco/isco/C2320","Vocational education teachers",104,"C232"
"http://data.europa.eu/esco/isco/C233","Secondary education teachers","http://data.europa.eu/esco/isco/C2330","Secondary education teachers",104,"C233"
"http://data.europa.eu/esco/isco/C323","Traditional and complementary medicine associate professionals","http://data.europa.eu/esco/isco/C3230","Traditional and complementary medicine associate professionals",105,"C323"
"http://data.europa.eu/esco/isco/C324","Veterinary technicians and assistants","http://data.europa.eu/esco/isco/C3240","Veterinary technicians and assistants",105,"C324"
"http://data.europa.eu/esco/isco/C411","General office clerks","http://data.europa.eu/esco/isco/C4110","General office clerks",106,"C411"
"http://data.europa.eu/esco/isco/C412","Secretaries (general)","http://data.europa.eu/esco/isco/C4120","Secretaries (general)",106,"C412"
"http://data.europa.eu/esco/isco/C512","Cooks","http://data.europa.eu/esco/isco/C5120","Cooks",107,"C512"
"http://data.europa.eu/esco/isco/C523","Cashiers and ticket clerks","http://data.europa.eu/esco/isco/C5230","Cashiers and ticket clerks",107,"C523"
"http://data.europa.eu/esco/isco/C632","Subsistence livestock farmers","http://data.europa.eu/esco/isco/C6320","Subsistence livestock farmers",108,"C632"
"http://data.europa.eu/esco/isco/C613","Mixed crop and animal producers","http://data.europa.eu/esco/isco/C6130","Mixed crop and animal producers",108,"C613"
"http://data.europa.eu/esco/isco/C621","Forestry and related workers","http://data.europa.eu/esco/isco/C6210","Forestry and related workers",108,"C621"
"http://data.europa.eu/esco/isco/C631","Subsistence crop farmers","http://data.europa.eu/esco/isco/C6310","Subsistence crop farmers",108,"C631"
"http://data.europa.eu/esco/isco/C633","Subsistence mixed crop and livestock farmers","http://data.europa.eu/esco/isco/C6330","Subsistence mixed crop and livestock farmers",108,"C633"
"http://data.europa.eu/esco/isco/C634","Subsistence fishers, hunters, trappers and gatherers","http://data.europa.eu/esco/isco/C6340","Subsistence fishers, hunters, trappers and gatherers",108,"C634"
"http://data.europa.eu/esco/isco/C816","Food and related products machine operators","http://data.europa.eu/esco/isco/C8160","Food and related products machine operators",109,"C816"
"http://data.europa.eu/esco/isco/C835","Ships’ deck crews and related workers","http://data.europa.eu/esco/isco/C8350","Ships’ deck crews and related workers",109,"C835"
"http://data.europa.eu/esco/isco/C951","Street and related service workers","http://data.europa.eu/esco/isco/C9510","Street and related service workers",110,"C951"
"http://data.europa.eu/esco/isco/C952","Street vendors (excluding food)","http://data.europa.eu/esco/isco/C9520","Street vendors (excluding food)",110,"C952"
